"Transaction","total","OneItems","TwoItems","ThreeItems","FourItems","CashPay","CreditPay","OnlineWalletPay"
3160,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3161,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3162,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3163,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3164,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3165,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3166,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3167,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3168,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3169,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3170,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3171,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3172,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3173,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3174,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3175,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3176,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3177,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3178,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3179,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3180,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3181,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3182,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3183,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3184,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3185,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3186,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3187,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3188,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3189,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3190,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3191,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3192,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3193,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3194,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3195,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3196,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3197,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3198,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3199,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3200,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3201,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3202,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3203,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3204,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3205,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3206,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3207,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3208,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3209,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3210,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3211,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3212,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3213,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3214,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3215,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3216,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3217,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3218,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3219,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3220,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3221,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3222,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3223,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3224,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3225,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3226,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3227,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3228,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3229,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3230,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3231,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3232,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3233,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3234,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3235,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3236,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3237,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3238,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3239,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3240,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3241,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3242,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3243,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3244,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3245,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3246,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3247,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3248,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3249,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3250,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3251,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3252,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3253,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3255,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3256,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3257,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3258,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3259,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3260,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3261,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3262,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3263,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3264,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3265,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3266,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3267,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3268,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3270,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3271,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3272,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3274,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3275,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3276,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3277,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3278,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3279,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3280,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3281,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3282,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3283,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3284,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3285,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3286,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3287,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3288,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3289,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3290,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3291,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3292,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3293,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3294,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3295,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3296,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3297,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3298,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3299,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3300,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3301,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3303,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3304,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3305,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3306,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3307,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3309,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3310,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3311,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3312,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3313,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3314,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3315,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3316,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3317,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3318,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3319,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3320,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3321,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3322,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3323,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3324,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3325,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3326,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3327,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3328,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3329,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3330,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3331,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3332,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3333,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3334,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3335,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3336,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3337,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3338,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3339,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3340,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3341,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3342,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3343,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3344,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3346,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3347,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3348,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3349,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3350,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3351,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3352,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3353,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3354,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3355,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3356,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3357,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3358,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3359,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3360,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3361,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3362,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3363,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3364,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3366,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3367,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3368,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3369,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3370,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3371,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3372,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3373,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3374,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3375,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3376,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3377,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3378,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3379,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3380,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3381,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3382,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3383,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3384,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3385,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3386,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3387,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3388,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3389,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3390,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3391,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3392,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3393,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3394,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3395,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3396,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3397,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3398,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3399,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3400,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3401,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3402,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3403,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3404,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3405,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3406,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3407,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3408,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3409,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3410,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3411,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3412,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3413,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3414,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3415,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3416,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3417,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3418,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3419,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3420,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3421,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3422,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3423,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3424,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3425,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3426,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3427,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3428,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3429,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3430,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3431,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3432,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3433,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3434,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3435,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3436,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3437,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3438,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3439,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3440,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3441,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3442,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3443,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3444,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3445,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3446,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3447,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3448,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3449,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3450,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3451,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3452,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3453,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3454,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3455,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3456,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3457,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3458,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3459,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3460,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3461,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3462,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3463,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3464,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3465,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3466,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3467,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3468,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3469,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3470,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3471,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3472,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3473,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3474,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3475,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3476,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3477,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3478,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3479,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3480,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3481,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3482,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3483,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3484,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3485,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3486,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3487,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3488,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3489,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3490,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3491,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3492,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3493,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3494,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3495,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3496,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3497,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3498,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3499,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3500,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3501,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3502,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3503,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3504,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3505,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3506,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3507,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3508,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3509,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3510,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3512,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3513,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3514,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3515,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
