"Transaction","Item","period_day","weekday_weekend","Price","TotalNumber","Gender","Payment","Nationality","Age"
1371,20,0,2,13.42,3,1,1,1,23
1371,10,0,2,26.05,2,1,1,1,23
1372,1,0,2,1.61,4,0,2,2,26
1372,2,0,2,39.34,2,0,2,2,26
1373,2,0,2,39.34,2,1,1,1,18
1373,1,0,2,1.61,4,1,1,1,18
1373,45,0,2,42.66,1,1,1,1,18
1374,7,0,2,19.73,3,1,1,1,16
1374,7,0,2,19.73,3,1,1,1,16
1374,21,0,2,42.55,1,1,1,1,16
1375,9,0,2,43.23,1,1,3,3,16
1375,9,0,2,43.23,1,1,3,3,16
1376,7,0,2,19.73,3,1,2,2,21
1376,7,0,2,19.73,3,1,2,2,21
1376,9,0,2,43.23,1,1,2,2,21
1376,9,0,2,43.23,1,1,2,2,21
1376,1,0,2,1.61,4,1,2,2,21
1377,1,0,2,1.61,4,1,3,3,18
1378,7,0,2,19.73,3,1,1,1,30
1378,1,0,2,1.61,4,1,1,1,30
1379,21,0,2,42.55,1,1,1,1,18
1379,30,0,2,10.13,3,1,1,1,18
1380,30,0,2,10.13,3,0,3,2,19
1380,20,0,2,13.42,3,0,3,2,19
1380,7,0,2,19.73,3,0,3,2,19
1381,21,0,2,42.55,1,1,3,3,30
1382,1,0,2,1.61,4,1,2,2,28
1383,21,0,2,42.55,1,1,2,2,24
1383,7,0,2,19.73,3,1,2,2,24
1383,8,0,2,14.94,3,1,2,2,24
1384,8,0,2,14.94,3,1,2,3,22
1384,7,0,2,19.73,3,1,2,3,22
1384,7,0,2,19.73,3,1,2,3,22
1386,7,0,2,19.73,3,0,2,3,23
1386,7,0,2,19.73,3,0,2,3,23
1386,21,0,2,42.55,1,0,2,3,23
1386,1,0,2,1.61,4,0,2,3,23
1387,1,0,2,1.61,4,1,1,1,29
1388,7,0,2,19.73,3,0,2,2,26
1388,7,0,2,19.73,3,0,2,2,26
1388,30,0,2,10.13,3,0,2,2,26
1388,20,0,2,13.42,3,0,2,2,26
1389,7,0,2,19.73,3,1,1,1,18
1389,7,0,2,19.73,3,1,1,1,18
1389,21,0,2,42.55,1,1,1,1,18
1390,1,0,2,1.61,4,1,1,1,28
1391,1,0,2,1.61,4,0,3,3,17
1392,1,0,2,1.61,4,1,1,1,27
1393,7,0,2,19.73,3,1,1,1,19
1394,1,0,2,1.61,4,0,3,3,27
1394,21,0,2,42.55,1,0,3,3,27
1395,7,0,2,19.73,3,1,1,1,16
1395,7,0,2,19.73,3,1,1,1,16
1395,20,0,2,13.42,3,1,1,1,16
1395,21,0,2,42.55,1,1,1,1,16
1396,2,0,2,39.34,2,1,1,1,25
1397,7,0,2,19.73,3,1,1,1,27
1397,9,0,2,43.23,1,1,1,1,27
1398,1,0,2,1.61,4,1,1,1,29
1399,1,0,2,1.61,4,1,1,1,19
1399,33,0,2,44.82,1,1,1,1,19
1400,15,0,2,32.91,2,1,1,1,24
1401,27,0,2,45.97,1,1,1,1,26
1402,27,0,2,45.97,1,1,1,1,22
1403,33,0,2,44.82,1,1,2,3,20
1403,6,0,2,7.18,4,1,2,3,20
1404,10,0,2,26.05,2,1,1,1,25
1404,1,0,2,1.61,4,1,1,1,25
1404,45,0,2,42.66,1,1,1,1,25
1404,8,0,2,14.94,3,1,1,1,25
1405,10,0,2,26.05,2,0,2,4,23
1406,1,0,2,1.61,4,1,2,3,21
1406,45,0,2,42.66,1,1,2,3,21
1407,9,0,2,43.23,1,0,3,4,23
1408,7,1,2,19.73,3,1,1,1,26
1408,9,1,2,43.23,1,1,1,1,26
1409,1,1,2,1.61,4,0,2,4,22
1410,8,1,2,14.94,3,1,1,1,16
1410,7,1,2,19.73,3,1,1,1,16
1411,7,1,2,19.73,3,0,3,3,21
1411,1,1,2,1.61,4,0,3,3,21
1411,4,1,2,45.27,1,0,3,3,21
1412,1,1,2,1.61,4,1,1,1,26
1412,7,1,2,19.73,3,1,1,1,26
1413,27,1,2,45.97,1,1,1,1,26
1414,1,1,2,1.61,4,1,1,1,16
1415,7,1,2,19.73,3,1,1,1,22
1415,7,1,2,19.73,3,1,1,1,22
1416,7,1,2,19.73,3,1,1,1,24
1417,8,1,2,14.94,3,0,2,4,27
1418,2,1,2,39.34,2,1,1,1,17
1418,8,1,2,14.94,3,1,1,1,17
1419,1,1,2,1.61,4,1,1,1,30
1419,37,1,2,28.57,2,1,1,1,30
1420,10,1,2,26.05,2,1,1,1,21
1420,7,1,2,19.73,3,1,1,1,21
1420,8,1,2,14.94,3,1,1,1,21
1421,1,1,2,1.61,4,1,1,1,29
1421,13,1,2,28.31,2,1,1,1,29
1422,10,1,2,26.05,2,0,2,2,21
1422,9,1,2,43.23,1,0,2,2,21
1423,33,1,2,44.82,1,1,1,1,24
1424,10,1,2,26.05,2,0,2,4,24
1424,7,1,2,19.73,3,0,2,4,24
1424,8,1,2,14.94,3,0,2,4,24
1425,3,1,2,20.12,2,1,1,1,17
1425,7,1,2,19.73,3,1,1,1,17
1425,24,1,2,20.24,2,1,1,1,17
1426,1,1,2,1.61,4,1,1,1,19
1427,1,1,2,1.61,4,1,1,1,23
1427,4,1,2,45.27,1,1,1,1,23
1428,2,1,2,39.34,2,1,1,1,27
1429,1,1,2,1.61,4,1,1,1,26
1429,7,1,2,19.73,3,1,1,1,26
1429,8,1,2,14.94,3,1,1,1,26
1429,24,1,2,20.24,2,1,1,1,26
1430,1,1,2,1.61,4,1,3,4,19
1431,7,1,2,19.73,3,1,1,1,26
1432,1,1,2,1.61,4,1,1,1,24
1433,7,1,2,19.73,3,1,1,1,23
1433,24,1,2,20.24,2,1,1,1,23
1434,7,1,2,19.73,3,1,1,1,17
1435,7,0,2,19.73,3,1,1,1,19
1436,7,0,2,19.73,3,0,3,3,29
1436,21,0,2,42.55,1,0,3,3,29
1437,2,0,2,39.34,2,0,3,2,19
1437,1,0,2,1.61,4,0,3,2,19
1438,30,0,2,10.13,3,1,1,1,18
1438,21,0,2,42.55,1,1,1,1,18
1438,1,0,2,1.61,4,1,1,1,18
1438,24,0,2,20.24,2,1,1,1,18
1439,7,0,2,19.73,3,1,1,1,26
1439,1,0,2,1.61,4,1,1,1,26
1439,11,0,2,20.11,2,1,1,1,26
1440,21,0,2,42.55,1,0,2,4,26
1441,1,0,2,1.61,4,1,1,1,19
1442,21,0,2,42.55,1,0,2,3,17
1442,16,0,2,28.3,2,0,2,3,17
1442,33,0,2,44.82,1,0,2,3,17
1443,7,0,2,19.73,3,1,1,1,21
1444,20,0,2,13.42,3,1,1,1,22
1445,7,0,2,19.73,3,1,2,3,22
1445,21,0,2,42.55,1,1,2,3,22
1445,30,0,2,10.13,3,1,2,3,22
1445,10,0,2,26.05,2,1,2,3,22
1445,24,0,2,20.24,2,1,2,3,22
1446,10,0,2,26.05,2,1,1,1,16
1446,21,0,2,42.55,1,1,1,1,16
1447,7,0,2,19.73,3,1,2,3,22
1447,1,0,2,1.61,4,1,2,3,22
1447,30,0,2,10.13,3,1,2,3,22
1448,21,0,2,42.55,1,1,1,1,17
1448,7,0,2,19.73,3,1,1,1,17
1449,21,0,2,42.55,1,1,1,1,30
1449,7,0,2,19.73,3,1,1,1,30
1450,10,0,2,26.05,2,0,3,2,17
1450,21,0,2,42.55,1,0,3,2,17
1451,24,0,2,20.24,2,1,1,1,24
1452,7,0,2,19.73,3,1,1,1,17
1452,10,0,2,26.05,2,1,1,1,17
1452,24,0,2,20.24,2,1,1,1,17
1452,6,0,2,7.18,4,1,1,1,17
1453,1,0,2,1.61,4,1,1,1,16
1454,7,0,2,19.73,3,0,2,4,30
1454,1,0,2,1.61,4,0,2,4,30
1455,7,0,2,19.73,3,1,1,1,25
1455,10,0,2,26.05,2,1,1,1,25
1456,10,0,2,26.05,2,1,3,3,30
1456,21,0,2,42.55,1,1,3,3,30
1457,7,0,2,19.73,3,1,1,1,28
1457,10,0,2,26.05,2,1,1,1,28
1457,24,0,2,20.24,2,1,1,1,28
1458,1,0,2,1.61,4,0,2,3,24
1458,1,0,2,1.61,4,0,2,3,24
1459,20,0,2,13.42,3,1,3,4,26
1460,1,0,2,1.61,4,0,3,2,23
1460,13,0,2,28.31,2,0,3,2,23
1460,33,0,2,44.82,1,0,3,2,23
1461,15,0,2,32.91,2,1,1,1,28
1462,6,0,2,7.18,4,1,2,4,23
1462,3,0,2,20.12,2,1,2,4,23
1462,7,0,2,19.73,3,1,2,4,23
1463,10,0,2,26.05,2,1,2,2,17
1463,6,0,2,7.18,4,1,2,2,17
1464,24,0,2,20.24,2,1,1,1,19
1464,7,0,2,19.73,3,1,1,1,19
1465,18,0,2,7.85,4,0,3,2,19
1466,21,0,2,42.55,1,1,2,4,28
1466,30,0,2,10.13,3,1,2,4,28
1466,10,0,2,26.05,2,1,2,4,28
1467,2,0,2,39.34,2,1,1,1,20
1468,7,0,2,19.73,3,1,1,1,28
1469,1,0,2,1.61,4,1,1,1,27
1470,11,0,2,20.11,2,1,1,1,18
1470,1,0,2,1.61,4,1,1,1,18
1470,7,0,2,19.73,3,1,1,1,18
1471,9,0,2,43.23,1,1,3,3,24
1471,9,0,2,43.23,1,1,3,3,24
1472,1,0,2,1.61,4,1,1,1,28
1473,1,0,2,1.61,4,1,1,1,18
1473,2,0,2,39.34,2,1,1,1,18
1474,1,0,2,1.61,4,1,3,3,29
1475,7,1,2,19.73,3,0,2,4,27
1475,9,1,2,43.23,1,0,2,4,27
1476,50,1,2,3.46,4,1,1,1,16
1477,50,1,2,3.46,4,1,1,1,28
1478,1,1,2,1.61,4,1,3,2,23
1478,9,1,2,43.23,1,1,3,2,23
1479,9,1,2,43.23,1,1,2,4,29
1479,8,1,2,14.94,3,1,2,4,29
1480,40,1,2,45.79,1,1,1,1,20
1480,10,1,2,26.05,2,1,1,1,20
1482,14,1,2,40.82,1,1,1,1,17
1483,8,1,2,14.94,3,1,1,1,22
1484,14,1,2,40.82,1,1,2,3,25
1485,10,1,2,26.05,2,1,1,1,30
1486,10,1,2,26.05,2,1,3,4,18
1486,2,1,2,39.34,2,1,3,4,18
1487,7,1,2,19.73,3,1,2,4,27
1487,6,1,2,7.18,4,1,2,4,27
1488,7,1,2,19.73,3,1,1,1,22
1490,1,1,2,1.61,4,1,1,1,27
1491,14,1,2,40.82,1,1,1,1,25
1491,2,1,2,39.34,2,1,1,1,25
1491,7,1,2,19.73,3,1,1,1,25
1491,8,1,2,14.94,3,1,1,1,25
1492,7,1,2,19.73,3,1,2,3,20
1493,7,1,2,19.73,3,0,3,3,30
1493,40,1,2,45.79,1,0,3,3,30
1494,1,1,2,1.61,4,0,3,3,20
1495,4,1,2,45.27,1,1,1,1,26
1496,31,1,2,13.64,3,1,2,3,29
1496,9,1,2,43.23,1,1,2,3,29
1496,7,1,2,19.73,3,1,2,3,29
1496,1,1,2,1.61,4,1,2,3,29
1497,7,1,2,19.73,3,0,2,3,16
1497,40,1,2,45.79,1,0,2,3,16
1498,7,1,2,19.73,3,1,1,1,19
1499,1,1,2,1.61,4,1,1,1,21
1500,10,1,2,26.05,2,1,1,1,25
1500,6,1,2,7.18,4,1,1,1,25
1501,7,1,2,19.73,3,0,2,2,20
1501,3,1,2,20.12,2,0,2,2,20
1501,31,1,2,13.64,3,0,2,2,20
1502,1,0,2,1.61,4,1,1,1,21
1502,8,0,2,14.94,3,1,1,1,21
1502,1,0,2,1.61,4,1,1,1,21
1503,7,0,2,19.73,3,1,1,1,30
1504,1,0,2,1.61,4,1,1,1,22
1505,10,0,2,26.05,2,1,1,1,21
1506,7,0,2,19.73,3,1,3,4,27
1506,30,0,2,10.13,3,1,3,4,27
1507,1,0,2,1.61,4,1,1,1,18
1508,21,0,2,42.55,1,1,1,1,25
1509,7,0,2,19.73,3,1,1,1,18
1510,10,0,2,26.05,2,1,1,1,16
1511,7,0,2,19.73,3,0,2,4,27
1511,21,0,2,42.55,1,0,2,4,27
1511,41,0,2,35.66,2,0,2,4,27
1511,8,0,2,14.94,3,0,2,4,27
1512,20,0,2,13.42,3,0,3,4,25
1512,13,0,2,28.31,2,0,3,4,25
1512,31,0,2,13.64,3,0,3,4,25
1513,1,0,2,1.61,4,0,2,3,30
1514,7,0,2,19.73,3,1,1,1,20
1514,20,0,2,13.42,3,1,1,1,20
1514,20,0,2,13.42,3,1,1,1,20
1514,31,0,2,13.64,3,1,1,1,20
1514,31,0,2,13.64,3,1,1,1,20
1514,24,0,2,20.24,2,1,1,1,20
1514,1,0,2,1.61,4,1,1,1,20
1515,7,0,2,19.73,3,1,1,1,20
1516,1,0,2,1.61,4,0,3,2,17
1517,24,0,2,20.24,2,1,3,4,19
1518,1,0,2,1.61,4,0,2,3,21
1519,15,0,2,32.91,2,1,1,1,25
1520,6,0,2,7.18,4,1,1,1,25
1521,1,0,2,1.61,4,1,1,1,19
1521,7,0,2,19.73,3,1,1,1,19
1522,7,0,2,19.73,3,1,1,1,25
1522,20,0,2,13.42,3,1,1,1,25
1522,30,0,2,10.13,3,1,1,1,25
1522,1,0,2,1.61,4,1,1,1,25
1523,21,0,2,42.55,1,1,2,4,21
1523,7,0,2,19.73,3,1,2,4,21
1524,7,0,2,19.73,3,0,2,2,18
1524,20,0,2,13.42,3,0,2,2,18
1524,40,0,2,45.79,1,0,2,2,18
1525,1,0,2,1.61,4,0,2,4,28
1526,7,0,2,19.73,3,1,2,3,22
1526,7,0,2,19.73,3,1,2,3,22
1527,2,0,2,39.34,2,0,2,2,28
1528,7,0,2,19.73,3,1,1,1,27
1528,31,0,2,13.64,3,1,1,1,27
1529,7,0,2,19.73,3,1,1,1,21
1530,21,0,2,42.55,1,1,3,4,16
1530,33,0,2,44.82,1,1,3,4,16
1531,7,0,2,19.73,3,1,3,3,27
1531,7,0,2,19.73,3,1,3,3,27
1532,1,0,2,1.61,4,1,1,1,22
1533,1,0,2,1.61,4,1,1,1,17
1534,1,0,2,1.61,4,1,3,3,21
1534,2,0,2,39.34,2,1,3,3,21
1534,7,0,2,19.73,3,1,3,3,21
1535,7,0,2,19.73,3,1,1,1,22
1535,7,0,2,19.73,3,1,1,1,22
1536,7,0,2,19.73,3,1,2,4,19
1537,21,0,2,42.55,1,0,3,4,18
1538,7,0,2,19.73,3,1,1,1,22
1538,6,0,2,7.18,4,1,1,1,22
1539,24,0,2,20.24,2,1,1,1,30
1539,1,0,2,1.61,4,1,1,1,30
1539,3,0,2,20.12,2,1,1,1,30
1540,7,0,2,19.73,3,1,1,1,16
1540,24,0,2,20.24,2,1,1,1,16
1541,24,0,2,20.24,2,1,1,1,30
1541,31,0,2,13.64,3,1,1,1,30
1541,7,0,2,19.73,3,1,1,1,30
1541,10,0,2,26.05,2,1,1,1,30
1542,1,0,2,1.61,4,1,1,1,21
1543,7,0,2,19.73,3,0,3,3,30
1544,7,0,2,19.73,3,1,3,4,27
1544,10,0,2,26.05,2,1,3,4,27
1544,3,0,2,20.12,2,1,3,4,27
1544,33,0,2,44.82,1,1,3,4,27
1544,31,0,2,13.64,3,1,3,4,27
1544,1,0,2,1.61,4,1,3,4,27
1545,3,0,2,20.12,2,1,1,1,25
1545,10,0,2,26.05,2,1,1,1,25
1545,33,0,2,44.82,1,1,1,1,25
1545,31,0,2,13.64,3,1,1,1,25
1546,7,0,2,19.73,3,1,3,2,23
1547,2,0,2,39.34,2,1,1,1,19
1548,7,0,2,19.73,3,1,1,1,16
1548,5,0,2,5.51,4,1,1,1,16
1549,1,0,2,1.61,4,1,1,1,20
1549,7,0,2,19.73,3,1,1,1,20
1550,7,1,2,19.73,3,1,3,3,30
1550,1,1,2,1.61,4,1,3,3,30
1551,7,1,2,19.73,3,1,3,3,18
1551,9,1,2,43.23,1,1,3,3,18
1552,7,1,2,19.73,3,1,1,1,30
1552,7,1,2,19.73,3,1,1,1,30
1553,7,1,2,19.73,3,1,1,1,28
1554,9,1,2,43.23,1,1,1,1,26
1554,8,1,2,14.94,3,1,1,1,26
1555,7,1,2,19.73,3,1,1,1,30
1555,10,1,2,26.05,2,1,1,1,30
1555,8,1,2,14.94,3,1,1,1,30
1555,6,1,2,7.18,4,1,1,1,30
1556,7,1,2,19.73,3,1,1,1,29
1556,8,1,2,14.94,3,1,1,1,29
1557,1,1,2,1.61,4,1,1,1,24
1557,7,1,2,19.73,3,1,1,1,24
1557,40,1,2,45.79,1,1,1,1,24
1558,1,1,2,1.61,4,1,1,1,21
1558,1,1,2,1.61,4,1,1,1,21
1558,8,1,2,14.94,3,1,1,1,21
1559,7,1,2,19.73,3,1,1,1,18
1559,9,1,2,43.23,1,1,1,1,18
1560,1,1,2,1.61,4,1,1,1,29
1561,7,1,2,19.73,3,1,1,1,22
1562,7,1,2,19.73,3,0,2,4,18
1562,7,1,2,19.73,3,0,2,4,18
1563,1,1,2,1.61,4,1,1,1,29
1564,1,1,2,1.61,4,0,3,4,27
1564,10,1,2,26.05,2,0,3,4,27
1564,8,1,2,14.94,3,0,3,4,27
1565,7,1,2,19.73,3,1,1,1,18
1565,5,1,2,5.51,4,1,1,1,18
1566,1,1,2,1.61,4,1,1,1,29
1566,1,1,2,1.61,4,1,1,1,29
1567,7,1,2,19.73,3,1,3,3,18
1568,7,1,2,19.73,3,1,1,1,27
1569,10,1,2,26.05,2,1,1,1,28
1569,1,1,2,1.61,4,1,1,1,28
1570,7,1,2,19.73,3,1,3,2,27
1570,7,1,2,19.73,3,1,3,2,27
1570,9,1,2,43.23,1,1,3,2,27
1570,1,1,2,1.61,4,1,3,2,27
1571,1,1,2,1.61,4,1,1,1,29
1572,8,1,2,14.94,3,1,2,3,27
1572,7,1,2,19.73,3,1,2,3,27
1573,7,1,2,19.73,3,1,1,1,19
1573,8,1,2,14.94,3,1,1,1,19
1574,7,1,2,19.73,3,1,1,1,16
1574,1,1,2,1.61,4,1,1,1,16
1574,31,1,2,13.64,3,1,1,1,16
1575,7,1,2,19.73,3,1,1,1,24
1576,1,1,2,1.61,4,1,1,1,16
1577,1,1,2,1.61,4,1,1,1,24
1578,14,1,2,40.82,1,1,1,1,26
1579,1,1,2,1.61,4,1,1,1,19
1580,7,1,2,19.73,3,1,1,1,26
1580,10,1,2,26.05,2,1,1,1,26
1581,7,1,2,19.73,3,1,1,1,18
1582,7,1,2,19.73,3,1,1,1,26
1583,7,1,2,19.73,3,0,3,3,20
1583,21,1,2,42.55,1,0,3,3,20
1584,21,1,2,42.55,1,1,2,4,28
1585,14,1,2,40.82,1,0,2,3,23
1585,8,1,2,14.94,3,0,2,3,23
1586,21,1,2,42.55,1,1,2,4,28
1587,7,1,2,19.73,3,1,1,1,29
1588,7,0,2,19.73,3,1,1,1,24
1588,7,0,2,19.73,3,1,1,1,24
1588,33,0,2,44.82,1,1,1,1,24
1589,7,0,2,19.73,3,1,1,1,21
1589,1,0,2,1.61,4,1,1,1,21
1589,30,0,2,10.13,3,1,1,1,21
1590,7,0,2,19.73,3,0,2,3,26
1591,30,0,2,10.13,3,1,1,1,17
1591,21,0,2,42.55,1,1,1,1,17
1591,1,0,2,1.61,4,1,1,1,17
1591,10,0,2,26.05,2,1,1,1,17
1592,21,0,2,42.55,1,1,3,3,24
1592,41,0,2,35.66,2,1,3,3,24
1592,28,0,2,13.78,3,1,3,3,24
1592,1,0,2,1.61,4,1,3,3,24
1592,6,0,2,7.18,4,1,3,3,24
1593,10,0,2,26.05,2,1,1,1,27
1593,30,0,2,10.13,3,1,1,1,27
1594,1,0,2,1.61,4,0,2,2,16
1594,21,0,2,42.55,1,0,2,2,16
1595,21,0,2,42.55,1,1,1,1,29
1595,10,0,2,26.05,2,1,1,1,29
1597,14,0,2,40.82,1,0,3,4,29
1598,13,0,2,28.31,2,0,2,2,24
1598,13,0,2,28.31,2,0,2,2,24
1598,7,0,2,19.73,3,0,2,2,24
1598,21,0,2,42.55,1,0,2,2,24
1598,30,0,2,10.13,3,0,2,2,24
1599,1,0,2,1.61,4,1,1,1,29
1599,7,0,2,19.73,3,1,1,1,29
1599,40,0,2,45.79,1,1,1,1,29
1600,21,0,2,42.55,1,1,1,1,18
1600,1,0,2,1.61,4,1,1,1,18
1601,41,0,2,35.66,2,0,2,4,16
1601,7,0,2,19.73,3,0,2,4,16
1601,1,0,2,1.61,4,0,2,4,16
1601,20,0,2,13.42,3,0,2,4,16
1601,20,0,2,13.42,3,0,2,4,16
1602,1,0,2,1.61,4,1,1,1,20
1603,14,0,2,40.82,1,1,1,1,30
1604,33,0,2,44.82,1,1,1,1,19
1605,14,0,2,40.82,1,1,1,1,27
1606,1,0,2,1.61,4,1,1,1,19
1606,21,0,2,42.55,1,1,1,1,19
1606,31,0,2,13.64,3,1,1,1,19
1607,27,0,2,45.97,1,0,3,4,25
1607,7,0,2,19.73,3,0,3,4,25
1607,9,0,2,43.23,1,0,3,4,25
1607,24,0,2,20.24,2,0,3,4,25
1608,2,0,2,39.34,2,1,1,1,22
1608,31,0,2,13.64,3,1,1,1,22
1608,31,0,2,13.64,3,1,1,1,22
1609,2,0,2,39.34,2,1,3,2,18
1610,3,0,2,20.12,2,1,1,1,26
1610,8,0,2,14.94,3,1,1,1,26
1611,27,0,2,45.97,1,0,2,3,28
1611,7,0,2,19.73,3,0,2,3,28
1611,33,0,2,44.82,1,0,2,3,28
1612,14,0,2,40.82,1,0,2,2,24
1613,7,0,2,19.73,3,1,1,1,21
1613,8,0,2,14.94,3,1,1,1,21
1614,14,0,2,40.82,1,1,1,1,30
1615,14,0,2,40.82,1,0,3,4,27
1616,5,0,2,5.51,4,1,1,1,25
1616,33,0,2,44.82,1,1,1,1,25
1616,7,0,2,19.73,3,1,1,1,25
1616,10,0,2,26.05,2,1,1,1,25
1617,10,0,2,26.05,2,1,1,1,28
1617,7,0,2,19.73,3,1,1,1,28
1617,9,0,2,43.23,1,1,1,1,28
1617,5,0,2,5.51,4,1,1,1,28
1617,14,0,2,40.82,1,1,1,1,28
1618,1,0,2,1.61,4,1,1,1,27
1618,7,0,2,19.73,3,1,1,1,27
1619,7,0,2,19.73,3,1,2,2,17
1620,10,0,2,26.05,2,1,3,2,26
1620,7,0,2,19.73,3,1,3,2,26
1620,31,0,2,13.64,3,1,3,2,26
1621,1,0,2,1.61,4,1,1,1,20
1621,3,0,2,20.12,2,1,1,1,20
1621,7,0,2,19.73,3,1,1,1,20
1622,9,0,2,43.23,1,1,1,1,25
1622,10,0,2,26.05,2,1,1,1,25
1623,27,0,2,45.97,1,1,1,1,16
1624,9,0,2,43.23,1,1,1,1,18
1625,15,0,2,32.91,2,1,2,3,18
1625,15,0,2,32.91,2,1,2,3,18
1626,10,0,2,26.05,2,1,1,1,27
1626,6,0,2,7.18,4,1,1,1,27
1627,31,0,2,13.64,3,1,2,2,18
1627,7,0,2,19.73,3,1,2,2,18
1629,8,1,1,14.94,3,0,2,4,30
1629,1,1,1,1.61,4,0,2,4,30
1630,8,1,1,14.94,3,1,1,1,30
1630,7,1,1,19.73,3,1,1,1,30
1631,7,1,1,19.73,3,0,2,4,29
1632,1,1,1,1.61,4,1,1,1,18
1633,1,1,1,1.61,4,1,1,1,27
1634,7,1,1,19.73,3,0,3,4,17
1634,40,1,1,45.79,1,0,3,4,17
1634,10,1,1,26.05,2,0,3,4,17
1635,1,1,1,1.61,4,1,1,1,27
1635,8,1,1,14.94,3,1,1,1,27
1635,9,1,1,43.23,1,1,1,1,27
1636,14,1,1,40.82,1,0,3,4,25
1636,9,1,1,43.23,1,0,3,4,25
1636,7,1,1,19.73,3,0,3,4,25
1637,7,1,1,19.73,3,1,1,1,20
1637,8,1,1,14.94,3,1,1,1,20
1638,7,1,1,19.73,3,0,3,2,19
1639,7,1,1,19.73,3,1,1,1,29
1640,7,1,1,19.73,3,1,1,1,16
1640,40,1,1,45.79,1,1,1,1,16
1640,9,1,1,43.23,1,1,1,1,16
1641,8,1,1,14.94,3,1,1,1,22
1641,1,1,1,1.61,4,1,1,1,22
1641,7,1,1,19.73,3,1,1,1,22
1642,14,1,1,40.82,1,0,3,4,29
1643,1,1,1,1.61,4,1,1,1,16
1643,1,1,1,1.61,4,1,1,1,16
1644,1,1,1,1.61,4,1,1,1,30
1644,1,1,1,1.61,4,1,1,1,30
1644,10,1,1,26.05,2,1,1,1,30
1644,40,1,1,45.79,1,1,1,1,30
1645,1,1,1,1.61,4,1,1,1,28
1645,9,1,1,43.23,1,1,1,1,28
1645,40,1,1,45.79,1,1,1,1,28
1645,7,1,1,19.73,3,1,1,1,28
1646,1,1,1,1.61,4,1,1,1,30
1646,7,1,1,19.73,3,1,1,1,30
1646,9,1,1,43.23,1,1,1,1,30
1646,1,1,1,1.61,4,1,1,1,30
1647,7,1,1,19.73,3,1,1,1,24
1648,1,1,1,1.61,4,0,3,3,24
1649,9,1,1,43.23,1,1,2,3,29
1649,8,1,1,14.94,3,1,2,3,29
1649,1,1,1,1.61,4,1,2,3,29
1650,1,1,1,1.61,4,1,1,1,26
1650,8,1,1,14.94,3,1,1,1,26
1651,9,1,1,43.23,1,1,3,2,21
1651,7,1,1,19.73,3,1,3,2,21
1652,1,1,1,1.61,4,1,2,2,30
1653,1,1,1,1.61,4,1,1,1,17
1654,7,1,1,19.73,3,1,2,2,25
1654,7,1,1,19.73,3,1,2,2,25
1655,29,1,1,35.36,2,1,2,4,24
1656,7,1,1,19.73,3,1,1,1,19
1657,3,1,1,20.12,2,1,2,4,27
1657,8,1,1,14.94,3,1,2,4,27
1658,7,1,1,19.73,3,1,1,1,26
1658,3,1,1,20.12,2,1,1,1,26
1659,1,1,1,1.61,4,0,3,4,24
1660,1,1,1,1.61,4,1,1,1,22
1660,7,1,1,19.73,3,1,1,1,22
1661,8,1,1,14.94,3,1,3,2,26
1661,2,1,1,39.34,2,1,3,2,26
1661,6,1,1,7.18,4,1,3,2,26
1662,29,1,1,35.36,2,0,3,4,21
1662,1,1,1,1.61,4,0,3,4,21
1663,1,1,1,1.61,4,1,1,1,28
1664,6,1,1,7.18,4,1,1,1,20
1665,51,1,1,33.25,2,1,3,3,23
1665,7,1,1,19.73,3,1,3,3,23
1665,9,1,1,43.23,1,1,3,3,23
1666,11,1,1,20.11,2,0,3,2,20
1666,10,1,1,26.05,2,0,3,2,20
1666,6,1,1,7.18,4,0,3,2,20
1667,1,1,1,1.61,4,1,1,1,22
1668,1,1,1,1.61,4,1,1,1,30
1668,29,1,1,35.36,2,1,1,1,30
1668,10,1,1,26.05,2,1,1,1,30
1668,7,1,1,19.73,3,1,1,1,30
1669,4,1,1,45.27,1,1,1,1,29
1670,29,1,1,35.36,2,1,1,1,24
1671,7,1,1,19.73,3,0,2,2,26
1671,9,1,1,43.23,1,0,2,2,26
1671,6,1,1,7.18,4,0,2,2,26
1672,1,1,1,1.61,4,1,3,3,16
1672,7,1,1,19.73,3,1,3,3,16
1673,7,1,1,19.73,3,1,1,1,24
1673,6,1,1,7.18,4,1,1,1,24
1674,7,1,1,19.73,3,0,2,4,30
1675,7,1,1,19.73,3,1,2,3,21
1676,1,1,1,1.61,4,0,2,4,30
1677,7,1,1,19.73,3,1,3,2,30
1677,7,1,1,19.73,3,1,3,2,30
1678,7,1,1,19.73,3,1,1,1,21
1678,7,1,1,19.73,3,1,1,1,21
1679,7,1,1,19.73,3,0,2,3,21
1679,7,1,1,19.73,3,0,2,3,21
1680,7,1,1,19.73,3,1,1,1,26
1681,10,1,1,26.05,2,0,2,2,21
1682,15,1,1,32.91,2,1,1,1,20
1683,9,1,1,43.23,1,1,1,1,17
1683,1,1,1,1.61,4,1,1,1,17
1683,10,1,1,26.05,2,1,1,1,17
1683,7,1,1,19.73,3,1,1,1,17
1683,7,1,1,19.73,3,1,1,1,17
1683,17,1,1,8.21,4,1,1,1,17
1684,52,0,1,46.64,1,1,1,1,20
1685,1,0,1,1.61,4,1,1,1,27
1686,10,0,1,26.05,2,1,1,1,30
